,Date,Original_Tweet,Clean_Tweet,Sentiment
379,2020-05-11,RT @freepressunltd: On #WorldPressFreedomDay we launch our new campaign! We all rely on journalists to keep us informed on COVID-19. We are…,launch new campaign reli journalist keep inform covid19,0.2530860131409479
380,2020-05-11,RT @EddyJokovich: Now the government is saying 40% download of COVIDsafe app is no longer required to ease restrictions. Sorry for my cynic…,govern say download covid19saf app longer requir eas restrict sorri cynic,0.23705893936503203
381,2020-05-11,"RT @StaffordshireCC: There will be a Corporate Review Committee at 10am today looking at the county council's response to COVID-19. 

You c…",corpor review committe today look counti council respons covid19 ,0.7114057525581459
382,2020-05-11,RT @is_salsu: I stopped following the COVID_19 update and stopped tweeting about it because it was bad energy.,stop follow covid19 updat stop tweet bad energi,0.8104199410259503
383,2020-05-11,"@DavidJHarrisJr @realDonaldTrump Name. Corona.

Surname. Virus.

Nickname, Covid . 

Age, 19.

Mother, China .

Fat… https://t.co/gQ3T7FSaDi",name corona surnam viru nicknam covid19 age mother china fat,0.249118059544233
384,2020-05-11,"JUST IN: The Department of Health reports 262 new cases of COVID-19 in the Philippines, bringing the total number o… https://t.co/DQQ5ssjUY1",depart health report new case covid19 philippin bring total number,0.309243233236143
385,2020-05-12,COVID-19 response and updates | GSK https://t.co/NF8ABLAl8q https://t.co/JMjSmDNxdj,covid19 respons updat gsk,0.6808500835325899
386,2020-05-12,"RT @babiegulf: ""we heard there would be a project after covid-19 ends, will there be surprise for the fans?""

m: definitely, it will be ver…",heard would project covid19 end surpris fan definit ver,0.3242357567288873
387,2020-05-12,@realDonaldTrump You are a CALLOUS MONSTER! People are dying due to COVID-19 and you're tweeting about approval rat… https://t.co/2tLKnnEJA9,callou monster peopl die due covid19 tweet approv rat,0.2622572742244288
388,2020-05-12,RT @Danny_Weidler: BREAKING: Latrell Mitchell sent home from Souths head quarters for COVID 19 testing after displaying cold like symptoms…,break latrel mitchel sent home south head quarter covid19 test display cold like symptom,0.1759145866707713
389,2020-05-12,"@brytothey @eimhindepiorrai @greenparty_ie With such a divided dail, and the recovery needed after covid 19, there'… https://t.co/unzjcOxOu8",divid dail recoveri need covid19,0.2823111114362409
390,2020-05-12,RT @PressTV: #Trump says more needs to be done to ease economic hit of #coronavirus pandemic https://t.co/doigXpXvVz,say need done eas econom hit pandem,0.7425366592081962
391,2020-05-12,"RT @DavidNdii: The public policy imperative  right now is to adapt 3 critical high contact sectors to Covid-19 risk viz. food supply chain,…",public polici imper right adapt critic high contact sector covid19 risk viz food suppli chain,0.2169149802795314
392,2020-05-12,The Hong Kong Council of Social Service has organised a webinar on 29 April 2020 to explore issues relating to the… https://t.co/CS4wtSPMjC,hong kong council social servic organis webinar april elor issu relat,0.17464761742535578
393,2020-05-12,"RT @dallasgoldbug: Tucker: What is the actual death rate of COVID-19? https://t.co/k6j8FN8xZh via @YouTube

Finally starting to admit it!",tucker actual death rate covid19 via final start admit,0.2557369686760943
394,2020-05-12,"As of 4PM today, the DOH reports 262 new cases of COVID-19. NCR with additional 122 cases, Region 7 with additional… https://t.co/hDSEIv8Vfy",pm today doh report new case covid19 ncr addit case region addit,0.7547863247432149
395,2020-05-12,RT @NelsonHavi: 3. It is high time Kenyans started questioning the propriety of some of the measures taken in containing Covid-19. Parliame…,high time kenyan start question proprieti measur taken contain covid19 parliam,0.6981581226453353
396,2020-05-12,"RT @BorisJohnson_MP: As everyone knows, the very worst aspect of Nazi Germany was the way they forced people to sit on the sofa watching Ne…",everyon know worst aspect nazi germani way forc peopl sit sofa watch ne,0.21828966905281455
397,2020-05-12,RT @tedcruz: Horrifying. US intel confirms the Chinese Communist Party knew at the highest levels the #CoronavirusOutbreak would turn into…,horrifi intel confirm chines communist parti knew highest level would turn,0.26421569582661925
398,2020-05-12,"RT @EdwardJDavey: UK must work with our nearest neighbours urgently 👇

This has nothing to do with Brexit

It’s about saving lives &amp; saving…",uk must work nearest neighbour urgent noth brexit save life save,0.2348817329773301
399,2020-05-12,RT @KailashChandOBE: As Covid 19 reached its peak two major risk factors are thought to make the coronavirus deadlier for those who catch i…,covid19 reach peak two major risk factor thought make coronaviru deadlier catch,0.20850248464925908
400,2020-05-12,"RT @LNethsingha: Dr Richard Horton, editor in chief of The Lancet medical journal, is even more damning: ""The handling of the COVID-19 cris…",dr richard horton editor chief lancet medic journal even damn handl covid19 cri,0.7338709175812028
401,2020-05-12,"So.. Let me try to understand this right. Pro life is only for fetuses, but not for elderly, sick, working class an… https://t.co/boot0NMkr5",let tri understand right pro life fetu elderli sick work class,0.1668887685820613
402,2020-05-12,RT @PostModernAsura: What else were you all expecting?!! I wasn't bullshitting when I said not even top 1% can't afford COVID-19 treatment…,els eect bullshit said even top afford covid19 treatment,0.2137450095644046
403,2020-05-13,Let us know by 6 May 2020! We're working with our National Engineering Policy Centre partners to support government… https://t.co/yRuaIZsnmm,let know may work nation engin polici centr partner support govern,0.25500064779015424
404,2020-05-13,"RT @premnsikka: UK coroners ordered to exclude issues of inadequate PPE from inquests into deaths of NHS staff killed by COVID-19.
A tactic…",uk coron order exclud issu inadequ ppe inquest death nh staff kill covid19 tactic,0.7450826234976428
405,2020-05-13,RT @bessbell: My dad is an ICU doctor treating COVID-19 patients. In the past WEEK he has set more “I’ve never seen a heart rate/RBC count/…,dad icu doctor treat covid19 patient past week set never seen heart rate rbc count,0.2692532779607986
406,2020-05-13,Markets fall back as US-China tensions rise over Covid-19 - business live https://t.co/lTXwzLLGBk,market fall back china tension rise covid19 busi live,0.301282519028844
407,2020-05-13,"RT @sachindhingra13: #LetsStaySafe during this tough time of Covid-19 pandemic following few checks:-
-Include meditation &amp; yoga in your ro…",tough time covid19 pandem follow check includ medit yoga ro,0.1830386714417925
408,2020-05-13,"RT @BeachMilk: This is the REAL Bill Gates away from the cameras with his MASK OFF, not the smiling gesturing ‘cuddly bear’ we see on TV we…",real bill gate away camera mask smile gestur cuddli bear see tv,0.7785845688596226
409,2020-05-13,@SF_England my dad is trying to reset his password to log in to SFE for his part of my finance but he’s being told… https://t.co/NeEvZdysBH,dad tri reset password log sfe part financ told,0.25776788869228145
410,2020-05-13,"RT @ksbw: Poorest, densest areas of Monterey County the most affected by COVID-19 https://t.co/u0xT85D7EL",poorest densest area monterey counti affect covid19,0.7372211379090833
411,2020-05-13,"RT @PaulLewis: Curious why Dominic Cummings and Ben Warner are not on the list of Sage participants? Take note of the small–print. First, t…",curiou domin cum ben warner list sage particip take note small print first,0.3156908790572192
412,2020-05-13,RT @palkisu: Apple and Google will ban the use of location tracking in COVID-19 contact tracing apps to ensure user “privacy and to prevent…,appl googl ban use locat track covid19 contact trace app ensur user privaci prevent,0.22228365292499533
413,2020-05-13,"Total number of COVID-19 positive cases in India rises to 46433 including 32134 active cases, 12727 cured/discharge… https://t.co/Z5k8rzFplJ",total number covid19 posit case india rise includ activ case cure discharg,0.7510707543374306
414,2020-05-13,RT @SingingNabiy: GOOD NEWS more people continue to recover from Covid_19...Glory to God. South Africa 2 746 recoveries and Africa 15 378 r…,good news peopl continu recov covid19 glori god south africa recoveri africa ,0.7309385144539606
415,2020-05-13,RT @OldCrescentRFC1: Old Crescent RFC is in Covid-19 lockdown but essential grounds maintenance must continue to be ready for when we can p…,old crescent rfc covid19 lockdown essenti ground mainten must continu readi ,0.3198405180682937
416,2020-05-13,RT @sanjayjavin: #BiharFightsCorona  1st update of the day.1 more covid-19 +ve cases in bihar taking the total to 529.details are as below.…,st updat day covid19 case bihar take total detail,0.14196013078061434
417,2020-05-13,RT @mikegalsworthy: CNN being very blunt - characterising UK as one of worst Covid-19 responses in Europe and analysing how the failure hap…,cnn blunt characteris uk one worst covid19 respons europ analys failur hap,0.12171722055525094
418,2020-05-13,"RT @StevenFulop: We used Covid-19 shutdown to do projects that would’ve been inconvenient for residents regularly (street paving, park reno…",use covid19 shutdown project would inconveni resid regularli street pave park reno,0.314112852967069
419,2020-05-13,RT @hopbin: Senior Tory MP claims public have been ‘too willing’ to stay at home over COVID-19. Has this repulsive MP missed that we're bom…,senior tori mp claim public will stay home covid19 repuls mp miss bom,0.31571578195904754
420,2020-05-13,"RT @RealDLHughley: COVID-19 doesn’t discriminate, but society does https://t.co/lD3oN3cAHZ",covid19 discrimin societi,0.6934753633156281
421,2020-05-13,RT @StranglersSite: David Paul Greenfield (29/3/49-3/5/20) We are devastated to announce that Dave passed away last night from Covid 19. Fl…,david paul greenfield devast announc dave pass away last night covid19 fl,0.24832821414194584
422,2020-05-14,"RT @ChristopherJM: Three(!) Russian doctors have fallen from windows in the past two weeks. Latest was Dr. Aleksandr Shulepov, who fell out…",three russian doctor fallen window past two week latest dr aleksandr shulepov fell,0.27199643922721634
423,2020-05-14,"RT @RyanAFournier: States can’t count COVID-19 deaths correctly, so how are the American people supposed to trust them counting mail-in bal…",state count covid19 death correctli american peopl suppos trust count mail bal,0.7444171263397672
424,2020-05-14,"Mayawati says, if the government is unable to send them home for free, then BSP will pitch in 

https://t.co/JtNnpcmsOA",mayawati say govern unabl send home free bsp pitch,0.6274929975746012
425,2020-05-14,"RT @sambitswaraj: 50 days after crossing 100 cases, India has fared better than most countries in containing the COVID-19 virus. 

At this…",day cross case india fare better countri contain covid19 viru,0.8072126642738873
426,2020-05-14,"RT @mariafarrell: In 1847 the Choctaw Nation, fresh off the Trail of Tears, heard of the Irish Famine and sent every cent they could.

Toda…",choctaw nation fresh trail tear heard irish famin sent everi cent could toda,0.7416312099534673
427,2020-05-14,"RT @ItsMutai: Extremely sad in South America. Brazil is overwhelmed. 13,000 Graves. They have given in. They no longer test. You die, you g…",extrem sad south america brazil overwhelm graf given longer test die ,0.7786170357953629
